after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,included,order_sequence,painter_id,template_id,weight
style_instruction,b0001-B1-camille_pissarro-style_instruction-gpt-image-2,736,measured,gpt-image-2,by_name,b0001-B1-camille_pissarro-by_name-gpt-image-2,737,measured,1,True,True,736,camille_pissarro,B1,0.015625
style_instruction,b0001-B2-camille_pissarro-style_instruction-gpt-image-2,528,measured,gpt-image-2,by_name,b0001-B2-camille_pissarro-by_name-gpt-image-2,530,measured,1,True,True,528,camille_pissarro,B2,0.015625
style_instruction,b0001-B3-camille_pissarro-style_instruction-gpt-image-2,921,measured,gpt-image-2,by_name,b0001-B3-camille_pissarro-by_name-gpt-image-2,922,measured,1,True,True,921,camille_pissarro,B3,0.015625
style_instruction,b0001-B4-camille_pissarro-style_instruction-gpt-image-2,832,measured,gpt-image-2,by_name,b0001-B4-camille_pissarro-by_name-gpt-image-2,831,measured,1,True,True,831,camille_pissarro,B4,0.015625
style_instruction,b0001-R1-camille_pissarro-style_instruction-gpt-image-2,651,measured,gpt-image-2,by_name,b0001-R1-camille_pissarro-by_name-gpt-image-2,653,measured,1,True,True,651,camille_pissarro,R1,0.015625
style_instruction,b0001-R2-camille_pissarro-style_instruction-gpt-image-2,899,measured,gpt-image-2,by_name,b0001-R2-camille_pissarro-by_name-gpt-image-2,898,measured,1,True,True,898,camille_pissarro,R2,0.015625
style_instruction,b0001-R3-camille_pissarro-style_instruction-gpt-image-2,674,measured,gpt-image-2,by_name,b0001-R3-camille_pissarro-by_name-gpt-image-2,673,measured,1,True,True,673,camille_pissarro,R3,0.015625
style_instruction,b0001-R4-camille_pissarro-style_instruction-gpt-image-2,835,measured,gpt-image-2,by_name,b0001-R4-camille_pissarro-by_name-gpt-image-2,836,measured,1,True,True,835,camille_pissarro,R4,0.015625
style_instruction,b0001-L1-camille_pissarro-style_instruction-gpt-image-2,609,measured,gpt-image-2,by_name,b0001-L1-camille_pissarro-by_name-gpt-image-2,611,measured,1,True,True,609,camille_pissarro,L1,0.015625
style_instruction,b0001-L2-camille_pissarro-style_instruction-gpt-image-2,768,measured,gpt-image-2,by_name,b0001-L2-camille_pissarro-by_name-gpt-image-2,769,measured,1,True,True,768,camille_pissarro,L2,0.015625
style_instruction,b0001-L3-camille_pissarro-style_instruction-gpt-image-2,820,measured,gpt-image-2,by_name,b0001-L3-camille_pissarro-by_name-gpt-image-2,819,measured,1,True,True,819,camille_pissarro,L3,0.015625
style_instruction,b0001-L4-camille_pissarro-style_instruction-gpt-image-2,796,measured,gpt-image-2,by_name,b0001-L4-camille_pissarro-by_name-gpt-image-2,795,measured,1,True,True,795,camille_pissarro,L4,0.015625
style_instruction,b0002-W1-camille_pissarro-style_instruction-gpt-image-2,1310,measured,gpt-image-2,by_name,b0002-W1-camille_pissarro-by_name-gpt-image-2,1309,measured,2,True,True,1309,camille_pissarro,W1,0.015625
style_instruction,b0002-W2-camille_pissarro-style_instruction-gpt-image-2,1280,measured,gpt-image-2,by_name,b0002-W2-camille_pissarro-by_name-gpt-image-2,1278,measured,2,True,True,1278,camille_pissarro,W2,0.015625
style_instruction,b0002-W3-camille_pissarro-style_instruction-gpt-image-2,1212,measured,gpt-image-2,by_name,b0002-W3-camille_pissarro-by_name-gpt-image-2,1213,measured,2,True,True,1212,camille_pissarro,W3,0.015625
style_instruction,b0002-W4-camille_pissarro-style_instruction-gpt-image-2,1287,measured,gpt-image-2,by_name,b0002-W4-camille_pissarro-by_name-gpt-image-2,1289,measured,2,True,True,1287,camille_pissarro,W4,0.015625
style_instruction,b0002-B1-camille_pissarro-style_instruction-gpt-image-2,1244,measured,gpt-image-2,by_name,b0002-B1-camille_pissarro-by_name-gpt-image-2,1242,measured,2,True,True,1242,camille_pissarro,B1,0.015625
style_instruction,b0002-B2-camille_pissarro-style_instruction-gpt-image-2,1139,measured,gpt-image-2,by_name,b0002-B2-camille_pissarro-by_name-gpt-image-2,1137,measured,2,True,True,1137,camille_pissarro,B2,0.015625
style_instruction,b0002-B3-camille_pissarro-style_instruction-gpt-image-2,1382,measured,gpt-image-2,by_name,b0002-B3-camille_pissarro-by_name-gpt-image-2,1381,measured,2,True,True,1381,camille_pissarro,B3,0.015625
style_instruction,b0002-B4-camille_pissarro-style_instruction-gpt-image-2,1332,measured,gpt-image-2,by_name,b0002-B4-camille_pissarro-by_name-gpt-image-2,1333,measured,2,True,True,1332,camille_pissarro,B4,0.015625
style_instruction,b0002-R1-camille_pissarro-style_instruction-gpt-image-2,966,measured,gpt-image-2,by_name,b0002-R1-camille_pissarro-by_name-gpt-image-2,967,measured,2,True,True,966,camille_pissarro,R1,0.015625
style_instruction,b0002-R2-camille_pissarro-style_instruction-gpt-image-2,978,measured,gpt-image-2,by_name,b0002-R2-camille_pissarro-by_name-gpt-image-2,979,measured,2,True,True,978,camille_pissarro,R2,0.015625
style_instruction,b0002-R3-camille_pissarro-style_instruction-gpt-image-2,1420,measured,gpt-image-2,by_name,b0002-R3-camille_pissarro-by_name-gpt-image-2,1421,measured,2,True,True,1420,camille_pissarro,R3,0.015625
style_instruction,b0002-R4-camille_pissarro-style_instruction-gpt-image-2,1086,measured,gpt-image-2,by_name,b0002-R4-camille_pissarro-by_name-gpt-image-2,1087,measured,2,True,True,1086,camille_pissarro,R4,0.015625
style_instruction,b0002-L1-camille_pissarro-style_instruction-gpt-image-2,1298,measured,gpt-image-2,by_name,b0002-L1-camille_pissarro-by_name-gpt-image-2,1297,measured,2,True,True,1297,camille_pissarro,L1,0.015625
style_instruction,b0002-L2-camille_pissarro-style_instruction-gpt-image-2,1228,measured,gpt-image-2,by_name,b0002-L2-camille_pissarro-by_name-gpt-image-2,1227,measured,2,True,True,1227,camille_pissarro,L2,0.015625
style_instruction,b0002-L3-camille_pissarro-style_instruction-gpt-image-2,1323,measured,gpt-image-2,by_name,b0002-L3-camille_pissarro-by_name-gpt-image-2,1325,measured,2,True,True,1323,camille_pissarro,L3,0.015625
style_instruction,b0002-L4-camille_pissarro-style_instruction-gpt-image-2,1082,measured,gpt-image-2,by_name,b0002-L4-camille_pissarro-by_name-gpt-image-2,1080,measured,2,True,True,1080,camille_pissarro,L4,0.015625
style_instruction,b0003-W1-camille_pissarro-style_instruction-gpt-image-2,1713,measured,gpt-image-2,by_name,b0003-W1-camille_pissarro-by_name-gpt-image-2,1714,measured,3,True,True,1713,camille_pissarro,W1,0.015625
style_instruction,b0003-W2-camille_pissarro-style_instruction-gpt-image-2,1537,measured,gpt-image-2,by_name,b0003-W2-camille_pissarro-by_name-gpt-image-2,1536,measured,3,True,True,1536,camille_pissarro,W2,0.015625
style_instruction,b0003-W3-camille_pissarro-style_instruction-gpt-image-2,1543,measured,gpt-image-2,by_name,b0003-W3-camille_pissarro-by_name-gpt-image-2,1542,measured,3,True,True,1542,camille_pissarro,W3,0.015625
style_instruction,b0003-W4-camille_pissarro-style_instruction-gpt-image-2,1694,measured,gpt-image-2,by_name,b0003-W4-camille_pissarro-by_name-gpt-image-2,1692,measured,3,True,True,1692,camille_pissarro,W4,0.015625
style_instruction,b0003-B1-camille_pissarro-style_instruction-gpt-image-2,1590,measured,gpt-image-2,by_name,b0003-B1-camille_pissarro-by_name-gpt-image-2,1591,measured,3,True,True,1590,camille_pissarro,B1,0.015625
style_instruction,b0003-B2-camille_pissarro-style_instruction-gpt-image-2,1865,measured,gpt-image-2,by_name,b0003-B2-camille_pissarro-by_name-gpt-image-2,1864,measured,3,True,True,1864,camille_pissarro,B2,0.015625
style_instruction,b0003-B3-camille_pissarro-style_instruction-gpt-image-2,1480,measured,gpt-image-2,by_name,b0003-B3-camille_pissarro-by_name-gpt-image-2,1479,measured,3,True,True,1479,camille_pissarro,B3,0.015625
style_instruction,b0003-B4-camille_pissarro-style_instruction-gpt-image-2,1492,measured,gpt-image-2,by_name,b0003-B4-camille_pissarro-by_name-gpt-image-2,1491,measured,3,True,True,1491,camille_pissarro,B4,0.015625
style_instruction,b0003-R1-camille_pissarro-style_instruction-gpt-image-2,1441,measured,gpt-image-2,by_name,b0003-R1-camille_pissarro-by_name-gpt-image-2,1440,measured,3,True,True,1440,camille_pissarro,R1,0.015625
style_instruction,b0003-R2-camille_pissarro-style_instruction-gpt-image-2,1874,measured,gpt-image-2,by_name,b0003-R2-camille_pissarro-by_name-gpt-image-2,1873,measured,3,True,True,1873,camille_pissarro,R2,0.015625
style_instruction,b0003-R3-camille_pissarro-style_instruction-gpt-image-2,1816,measured,gpt-image-2,by_name,b0003-R3-camille_pissarro-by_name-gpt-image-2,1815,measured,3,True,True,1815,camille_pissarro,R3,0.015625
style_instruction,b0003-R4-camille_pissarro-style_instruction-gpt-image-2,1678,measured,gpt-image-2,by_name,b0003-R4-camille_pissarro-by_name-gpt-image-2,1679,measured,3,True,True,1678,camille_pissarro,R4,0.015625
style_instruction,b0003-L1-camille_pissarro-style_instruction-gpt-image-2,1791,measured,gpt-image-2,by_name,b0003-L1-camille_pissarro-by_name-gpt-image-2,1792,measured,3,True,True,1791,camille_pissarro,L1,0.015625
style_instruction,b0003-L2-camille_pissarro-style_instruction-gpt-image-2,1775,measured,gpt-image-2,by_name,b0003-L2-camille_pissarro-by_name-gpt-image-2,1774,measured,3,True,True,1774,camille_pissarro,L2,0.015625
style_instruction,b0003-L3-camille_pissarro-style_instruction-gpt-image-2,1851,measured,gpt-image-2,by_name,b0003-L3-camille_pissarro-by_name-gpt-image-2,1852,measured,3,True,True,1851,camille_pissarro,L3,0.015625
style_instruction,b0003-L4-camille_pissarro-style_instruction-gpt-image-2,1640,measured,gpt-image-2,by_name,b0003-L4-camille_pissarro-by_name-gpt-image-2,1638,measured,3,True,True,1638,camille_pissarro,L4,0.015625
style_aspects,b0000-W1-camille_pissarro-style_aspects-gpt-image-2,362,measured,gpt-image-2,style_instruction,b0000-W1-camille_pissarro-style_instruction-gpt-image-2,361,measured,0,True,True,361,camille_pissarro,W1,0.015625
style_aspects,b0000-W2-camille_pissarro-style_aspects-gpt-image-2,67,measured,gpt-image-2,style_instruction,b0000-W2-camille_pissarro-style_instruction-gpt-image-2,68,measured,0,True,True,67,camille_pissarro,W2,0.015625
style_aspects,b0000-W3-camille_pissarro-style_aspects-gpt-image-2,209,measured,gpt-image-2,style_instruction,b0000-W3-camille_pissarro-style_instruction-gpt-image-2,207,measured,0,True,True,207,camille_pissarro,W3,0.015625
style_aspects,b0000-W4-camille_pissarro-style_aspects-gpt-image-2,137,measured,gpt-image-2,style_instruction,b0000-W4-camille_pissarro-style_instruction-gpt-image-2,135,measured,0,True,True,135,camille_pissarro,W4,0.015625
style_aspects,b0000-B1-camille_pissarro-style_aspects-gpt-image-2,406,measured,gpt-image-2,style_instruction,b0000-B1-camille_pissarro-style_instruction-gpt-image-2,407,measured,0,True,True,406,camille_pissarro,B1,0.015625
style_aspects,b0000-B2-camille_pissarro-style_aspects-gpt-image-2,429,measured,gpt-image-2,style_instruction,b0000-B2-camille_pissarro-style_instruction-gpt-image-2,430,measured,0,True,True,429,camille_pissarro,B2,0.015625
style_aspects,b0000-B3-camille_pissarro-style_aspects-gpt-image-2,98,measured,gpt-image-2,style_instruction,b0000-B3-camille_pissarro-style_instruction-gpt-image-2,97,measured,0,True,True,97,camille_pissarro,B3,0.015625
style_aspects,b0000-B4-camille_pissarro-style_aspects-gpt-image-2,472,measured,gpt-image-2,style_instruction,b0000-B4-camille_pissarro-style_instruction-gpt-image-2,471,measured,0,True,True,471,camille_pissarro,B4,0.015625
style_aspects,b0000-R1-camille_pissarro-style_aspects-gpt-image-2,202,measured,gpt-image-2,style_instruction,b0000-R1-camille_pissarro-style_instruction-gpt-image-2,201,measured,0,True,True,201,camille_pissarro,R1,0.015625
style_aspects,b0000-R2-camille_pissarro-style_aspects-gpt-image-2,450,measured,gpt-image-2,style_instruction,b0000-R2-camille_pissarro-style_instruction-gpt-image-2,452,measured,0,True,True,450,camille_pissarro,R2,0.015625
style_aspects,b0000-R3-camille_pissarro-style_aspects-gpt-image-2,167,measured,gpt-image-2,style_instruction,b0000-R3-camille_pissarro-style_instruction-gpt-image-2,166,measured,0,True,True,166,camille_pissarro,R3,0.015625
style_aspects,b0000-R4-camille_pissarro-style_aspects-gpt-image-2,328,measured,gpt-image-2,style_instruction,b0000-R4-camille_pissarro-style_instruction-gpt-image-2,329,measured,0,True,True,328,camille_pissarro,R4,0.015625
style_aspects,b0000-L1-camille_pissarro-style_aspects-gpt-image-2,288,measured,gpt-image-2,style_instruction,b0000-L1-camille_pissarro-style_instruction-gpt-image-2,290,measured,0,True,True,288,camille_pissarro,L1,0.015625
style_aspects,b0000-L2-camille_pissarro-style_aspects-gpt-image-2,303,measured,gpt-image-2,style_instruction,b0000-L2-camille_pissarro-style_instruction-gpt-image-2,304,measured,0,True,True,303,camille_pissarro,L2,0.015625
style_aspects,b0000-L3-camille_pissarro-style_aspects-gpt-image-2,417,measured,gpt-image-2,style_instruction,b0000-L3-camille_pissarro-style_instruction-gpt-image-2,418,measured,0,True,True,417,camille_pissarro,L3,0.015625
style_aspects,b0000-L4-camille_pissarro-style_aspects-gpt-image-2,110,measured,gpt-image-2,style_instruction,b0000-L4-camille_pissarro-style_instruction-gpt-image-2,109,measured,0,True,True,109,camille_pissarro,L4,0.015625
style_aspects,b0001-W1-camille_pissarro-style_aspects-gpt-image-2,554,measured,gpt-image-2,style_instruction,b0001-W1-camille_pissarro-style_instruction-gpt-image-2,552,measured,1,True,True,552,camille_pissarro,W1,0.015625
style_aspects,b0001-W2-camille_pissarro-style_aspects-gpt-image-2,756,measured,gpt-image-2,style_instruction,b0001-W2-camille_pissarro-style_instruction-gpt-image-2,757,measured,1,True,True,756,camille_pissarro,W2,0.015625
style_aspects,b0001-W3-camille_pissarro-style_aspects-gpt-image-2,541,measured,gpt-image-2,style_instruction,b0001-W3-camille_pissarro-style_instruction-gpt-image-2,540,measured,1,True,True,540,camille_pissarro,W3,0.015625
style_aspects,b0001-W4-camille_pissarro-style_aspects-gpt-image-2,551,measured,gpt-image-2,style_instruction,b0001-W4-camille_pissarro-style_instruction-gpt-image-2,549,measured,1,True,True,549,camille_pissarro,W4,0.015625
style_aspects,b0001-B1-camille_pissarro-style_aspects-gpt-image-2,735,measured,gpt-image-2,style_instruction,b0001-B1-camille_pissarro-style_instruction-gpt-image-2,736,measured,1,True,True,735,camille_pissarro,B1,0.015625
style_aspects,b0001-B2-camille_pissarro-style_aspects-gpt-image-2,529,measured,gpt-image-2,style_instruction,b0001-B2-camille_pissarro-style_instruction-gpt-image-2,528,measured,1,True,True,528,camille_pissarro,B2,0.015625
style_aspects,b0001-B3-camille_pissarro-style_aspects-gpt-image-2,923,measured,gpt-image-2,style_instruction,b0001-B3-camille_pissarro-style_instruction-gpt-image-2,921,measured,1,True,True,921,camille_pissarro,B3,0.015625
style_aspects,b0001-B4-camille_pissarro-style_aspects-gpt-image-2,833,measured,gpt-image-2,style_instruction,b0001-B4-camille_pissarro-style_instruction-gpt-image-2,832,measured,1,True,True,832,camille_pissarro,B4,0.015625
style_aspects,b0001-R1-camille_pissarro-style_aspects-gpt-image-2,652,measured,gpt-image-2,style_instruction,b0001-R1-camille_pissarro-style_instruction-gpt-image-2,651,measured,1,True,True,651,camille_pissarro,R1,0.015625
style_aspects,b0001-R2-camille_pissarro-style_aspects-gpt-image-2,897,measured,gpt-image-2,style_instruction,b0001-R2-camille_pissarro-style_instruction-gpt-image-2,899,measured,1,True,True,897,camille_pissarro,R2,0.015625
style_aspects,b0001-R3-camille_pissarro-style_aspects-gpt-image-2,672,measured,gpt-image-2,style_instruction,b0001-R3-camille_pissarro-style_instruction-gpt-image-2,674,measured,1,True,True,672,camille_pissarro,R3,0.015625
style_aspects,b0001-R4-camille_pissarro-style_aspects-gpt-image-2,834,measured,gpt-image-2,style_instruction,b0001-R4-camille_pissarro-style_instruction-gpt-image-2,835,measured,1,True,True,834,camille_pissarro,R4,0.015625
style_aspects,b0001-L1-camille_pissarro-style_aspects-gpt-image-2,610,measured,gpt-image-2,style_instruction,b0001-L1-camille_pissarro-style_instruction-gpt-image-2,609,measured,1,True,True,609,camille_pissarro,L1,0.015625
style_aspects,b0001-L2-camille_pissarro-style_aspects-gpt-image-2,770,measured,gpt-image-2,style_instruction,b0001-L2-camille_pissarro-style_instruction-gpt-image-2,768,measured,1,True,True,768,camille_pissarro,L2,0.015625
style_aspects,b0001-L3-camille_pissarro-style_aspects-gpt-image-2,821,measured,gpt-image-2,style_instruction,b0001-L3-camille_pissarro-style_instruction-gpt-image-2,820,measured,1,True,True,820,camille_pissarro,L3,0.015625
style_aspects,b0001-L4-camille_pissarro-style_aspects-gpt-image-2,797,measured,gpt-image-2,style_instruction,b0001-L4-camille_pissarro-style_instruction-gpt-image-2,796,measured,1,True,True,796,camille_pissarro,L4,0.015625
style_aspects,b0002-W1-camille_pissarro-style_aspects-gpt-image-2,1308,measured,gpt-image-2,style_instruction,b0002-W1-camille_pissarro-style_instruction-gpt-image-2,1310,measured,2,True,True,1308,camille_pissarro,W1,0.015625
style_aspects,b0002-W2-camille_pissarro-style_aspects-gpt-image-2,1279,measured,gpt-image-2,style_instruction,b0002-W2-camille_pissarro-style_instruction-gpt-image-2,1280,measured,2,True,True,1279,camille_pissarro,W2,0.015625
style_aspects,b0002-W3-camille_pissarro-style_aspects-gpt-image-2,1214,measured,gpt-image-2,style_instruction,b0002-W3-camille_pissarro-style_instruction-gpt-image-2,1212,measured,2,True,True,1212,camille_pissarro,W3,0.015625
style_aspects,b0002-W4-camille_pissarro-style_aspects-gpt-image-2,1288,measured,gpt-image-2,style_instruction,b0002-W4-camille_pissarro-style_instruction-gpt-image-2,1287,measured,2,True,True,1287,camille_pissarro,W4,0.015625
style_aspects,b0002-B1-camille_pissarro-style_aspects-gpt-image-2,1243,measured,gpt-image-2,style_instruction,b0002-B1-camille_pissarro-style_instruction-gpt-image-2,1244,measured,2,True,True,1243,camille_pissarro,B1,0.015625
style_aspects,b0002-B2-camille_pissarro-style_aspects-gpt-image-2,1138,measured,gpt-image-2,style_instruction,b0002-B2-camille_pissarro-style_instruction-gpt-image-2,1139,measured,2,True,True,1138,camille_pissarro,B2,0.015625
style_aspects,b0002-B3-camille_pissarro-style_aspects-gpt-image-2,1380,measured,gpt-image-2,style_instruction,b0002-B3-camille_pissarro-style_instruction-gpt-image-2,1382,measured,2,True,True,1380,camille_pissarro,B3,0.015625
style_aspects,b0002-B4-camille_pissarro-style_aspects-gpt-image-2,1334,measured,gpt-image-2,style_instruction,b0002-B4-camille_pissarro-style_instruction-gpt-image-2,1332,measured,2,True,True,1332,camille_pissarro,B4,0.015625
style_aspects,b0002-R1-camille_pissarro-style_aspects-gpt-image-2,968,measured,gpt-image-2,style_instruction,b0002-R1-camille_pissarro-style_instruction-gpt-image-2,966,measured,2,True,True,966,camille_pissarro,R1,0.015625
style_aspects,b0002-R2-camille_pissarro-style_aspects-gpt-image-2,980,measured,gpt-image-2,style_instruction,b0002-R2-camille_pissarro-style_instruction-gpt-image-2,978,measured,2,True,True,978,camille_pissarro,R2,0.015625
style_aspects,b0002-R3-camille_pissarro-style_aspects-gpt-image-2,1419,measured,gpt-image-2,style_instruction,b0002-R3-camille_pissarro-style_instruction-gpt-image-2,1420,measured,2,True,True,1419,camille_pissarro,R3,0.015625
style_aspects,b0002-R4-camille_pissarro-style_aspects-gpt-image-2,1088,measured,gpt-image-2,style_instruction,b0002-R4-camille_pissarro-style_instruction-gpt-image-2,1086,measured,2,True,True,1086,camille_pissarro,R4,0.015625
style_aspects,b0002-L1-camille_pissarro-style_aspects-gpt-image-2,1296,measured,gpt-image-2,style_instruction,b0002-L1-camille_pissarro-style_instruction-gpt-image-2,1298,measured,2,True,True,1296,camille_pissarro,L1,0.015625
style_aspects,b0002-L2-camille_pissarro-style_aspects-gpt-image-2,1229,measured,gpt-image-2,style_instruction,b0002-L2-camille_pissarro-style_instruction-gpt-image-2,1228,measured,2,True,True,1228,camille_pissarro,L2,0.015625
style_aspects,b0002-L3-camille_pissarro-style_aspects-gpt-image-2,1324,measured,gpt-image-2,style_instruction,b0002-L3-camille_pissarro-style_instruction-gpt-image-2,1323,measured,2,True,True,1323,camille_pissarro,L3,0.015625
style_aspects,b0002-L4-camille_pissarro-style_aspects-gpt-image-2,1081,measured,gpt-image-2,style_instruction,b0002-L4-camille_pissarro-style_instruction-gpt-image-2,1082,measured,2,True,True,1081,camille_pissarro,L4,0.015625
style_aspects,b0003-W1-camille_pissarro-style_aspects-gpt-image-2,1715,measured,gpt-image-2,style_instruction,b0003-W1-camille_pissarro-style_instruction-gpt-image-2,1713,measured,3,True,True,1713,camille_pissarro,W1,0.015625
style_aspects,b0003-W2-camille_pissarro-style_aspects-gpt-image-2,1538,measured,gpt-image-2,style_instruction,b0003-W2-camille_pissarro-style_instruction-gpt-image-2,1537,measured,3,True,True,1537,camille_pissarro,W2,0.015625
style_aspects,b0003-W3-camille_pissarro-style_aspects-gpt-image-2,1544,measured,gpt-image-2,style_instruction,b0003-W3-camille_pissarro-style_instruction-gpt-image-2,1543,measured,3,True,True,1543,camille_pissarro,W3,0.015625
style_aspects,b0003-W4-camille_pissarro-style_aspects-gpt-image-2,1693,measured,gpt-image-2,style_instruction,b0003-W4-camille_pissarro-style_instruction-gpt-image-2,1694,measured,3,True,True,1693,camille_pissarro,W4,0.015625
style_aspects,b0003-B1-camille_pissarro-style_aspects-gpt-image-2,1592,measured,gpt-image-2,style_instruction,b0003-B1-camille_pissarro-style_instruction-gpt-image-2,1590,measured,3,True,True,1590,camille_pissarro,B1,0.015625
style_aspects,b0003-B2-camille_pissarro-style_aspects-gpt-image-2,1863,measured,gpt-image-2,style_instruction,b0003-B2-camille_pissarro-style_instruction-gpt-image-2,1865,measured,3,True,True,1863,camille_pissarro,B2,0.015625
style_aspects,b0003-B3-camille_pissarro-style_aspects-gpt-image-2,1481,measured,gpt-image-2,style_instruction,b0003-B3-camille_pissarro-style_instruction-gpt-image-2,1480,measured,3,True,True,1480,camille_pissarro,B3,0.015625
style_aspects,b0003-B4-camille_pissarro-style_aspects-gpt-image-2,1493,measured,gpt-image-2,style_instruction,b0003-B4-camille_pissarro-style_instruction-gpt-image-2,1492,measured,3,True,True,1492,camille_pissarro,B4,0.015625
style_aspects,b0003-R1-camille_pissarro-style_aspects-gpt-image-2,1442,measured,gpt-image-2,style_instruction,b0003-R1-camille_pissarro-style_instruction-gpt-image-2,1441,measured,3,True,True,1441,camille_pissarro,R1,0.015625
style_aspects,b0003-R2-camille_pissarro-style_aspects-gpt-image-2,1872,measured,gpt-image-2,style_instruction,b0003-R2-camille_pissarro-style_instruction-gpt-image-2,1874,measured,3,True,True,1872,camille_pissarro,R2,0.015625
style_aspects,b0003-R3-camille_pissarro-style_aspects-gpt-image-2,1817,measured,gpt-image-2,style_instruction,b0003-R3-camille_pissarro-style_instruction-gpt-image-2,1816,measured,3,True,True,1816,camille_pissarro,R3,0.015625
style_aspects,b0003-R4-camille_pissarro-style_aspects-gpt-image-2,1677,measured,gpt-image-2,style_instruction,b0003-R4-camille_pissarro-style_instruction-gpt-image-2,1678,measured,3,True,True,1677,camille_pissarro,R4,0.015625
style_aspects,b0003-L1-camille_pissarro-style_aspects-gpt-image-2,1793,measured,gpt-image-2,style_instruction,b0003-L1-camille_pissarro-style_instruction-gpt-image-2,1791,measured,3,True,True,1791,camille_pissarro,L1,0.015625
style_aspects,b0003-L2-camille_pissarro-style_aspects-gpt-image-2,1773,measured,gpt-image-2,style_instruction,b0003-L2-camille_pissarro-style_instruction-gpt-image-2,1775,measured,3,True,True,1773,camille_pissarro,L2,0.015625
style_aspects,b0003-L3-camille_pissarro-style_aspects-gpt-image-2,1853,measured,gpt-image-2,style_instruction,b0003-L3-camille_pissarro-style_instruction-gpt-image-2,1851,measured,3,True,True,1851,camille_pissarro,L3,0.015625
style_aspects,b0003-L4-camille_pissarro-style_aspects-gpt-image-2,1639,measured,gpt-image-2,style_instruction,b0003-L4-camille_pissarro-style_instruction-gpt-image-2,1640,measured,3,True,True,1639,camille_pissarro,L4,0.015625
style_instruction,b0000-W1-paul_cezanne-style_instruction-gpt-image-2,236,measured,gpt-image-2,by_name,b0000-W1-paul_cezanne-by_name-gpt-image-2,234,measured,0,True,True,234,paul_cezanne,W1,0.015625
style_instruction,b0000-W2-paul_cezanne-style_instruction-gpt-image-2,175,measured,gpt-image-2,by_name,b0000-W2-paul_cezanne-by_name-gpt-image-2,176,measured,0,True,True,175,paul_cezanne,W2,0.015625
style_instruction,b0000-W3-paul_cezanne-style_instruction-gpt-image-2,82,measured,gpt-image-2,by_name,b0000-W3-paul_cezanne-by_name-gpt-image-2,83,measured,0,True,True,82,paul_cezanne,W3,0.015625
style_instruction,b0000-W4-paul_cezanne-style_instruction-gpt-image-2,240,measured,gpt-image-2,by_name,b0000-W4-paul_cezanne-by_name-gpt-image-2,241,measured,0,True,True,240,paul_cezanne,W4,0.015625
style_instruction,b0000-B1-paul_cezanne-style_instruction-gpt-image-2,359,measured,gpt-image-2,by_name,b0000-B1-paul_cezanne-by_name-gpt-image-2,358,measured,0,True,True,358,paul_cezanne,B1,0.015625
style_instruction,b0000-B2-paul_cezanne-style_instruction-gpt-image-2,411,measured,gpt-image-2,by_name,b0000-B2-paul_cezanne-by_name-gpt-image-2,412,measured,0,True,True,411,paul_cezanne,B2,0.015625
style_instruction,b0000-B3-paul_cezanne-style_instruction-gpt-image-2,43,measured,gpt-image-2,by_name,b0000-B3-paul_cezanne-by_name-gpt-image-2,42,measured,0,True,True,42,paul_cezanne,B3,0.015625
style_instruction,b0000-B4-paul_cezanne-style_instruction-gpt-image-2,315,measured,gpt-image-2,by_name,b0000-B4-paul_cezanne-by_name-gpt-image-2,317,measured,0,True,True,315,paul_cezanne,B4,0.015625
style_instruction,b0000-R1-paul_cezanne-style_instruction-gpt-image-2,213,measured,gpt-image-2,by_name,b0000-R1-paul_cezanne-by_name-gpt-image-2,215,measured,0,True,True,213,paul_cezanne,R1,0.015625
style_instruction,b0000-R2-paul_cezanne-style_instruction-gpt-image-2,449,measured,gpt-image-2,by_name,b0000-R2-paul_cezanne-by_name-gpt-image-2,447,measured,0,True,True,447,paul_cezanne,R2,0.015625
style_instruction,b0000-R3-paul_cezanne-style_instruction-gpt-image-2,477,measured,gpt-image-2,by_name,b0000-R3-paul_cezanne-by_name-gpt-image-2,478,measured,0,True,True,477,paul_cezanne,R3,0.015625
style_instruction,b0000-R4-paul_cezanne-style_instruction-gpt-image-2,285,measured,gpt-image-2,by_name,b0000-R4-paul_cezanne-by_name-gpt-image-2,286,measured,0,True,True,285,paul_cezanne,R4,0.015625
style_instruction,b0000-L1-paul_cezanne-style_instruction-gpt-image-2,86,measured,gpt-image-2,by_name,b0000-L1-paul_cezanne-by_name-gpt-image-2,84,measured,0,True,True,84,paul_cezanne,L1,0.015625
style_instruction,b0000-L2-paul_cezanne-style_instruction-gpt-image-2,91,measured,gpt-image-2,by_name,b0000-L2-paul_cezanne-by_name-gpt-image-2,92,measured,0,True,True,91,paul_cezanne,L2,0.015625
style_instruction,b0000-L3-paul_cezanne-style_instruction-gpt-image-2,11,measured,gpt-image-2,by_name,b0000-L3-paul_cezanne-by_name-gpt-image-2,9,measured,0,True,True,9,paul_cezanne,L3,0.015625
style_instruction,b0000-L4-paul_cezanne-style_instruction-gpt-image-2,440,measured,gpt-image-2,by_name,b0000-L4-paul_cezanne-by_name-gpt-image-2,438,measured,0,True,True,438,paul_cezanne,L4,0.015625
